id_city;city;id_hotel;name_hotel;region;star_rating;num_reviews;hotel_features;hotel_category;price;url_image
5;Yogyakarta;8;All Nite & Day Hotel Yogyakarta - Gejayan;Gondokusuman, Yogyakarta;3.0;1088.0;Check-out ekspress;;1240000;https://storage.googleapis.com/picture-bucket19/hotel/8.jpg
5;Yogyakarta;131;KJ Hotel Yogyakarta;Jalan Prawirotaman, Yogyakarta;4.0;3385.0;Restoran show cooking, Bersepeda atau bersepeda gunung, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar;;1617773;https://storage.googleapis.com/picture-bucket19/hotel/131.jpg
5;Yogyakarta;64;Grand Keisha Yogyakarta;Gejayan, Yogyakarta;4.0;4722.0;Restoran show cooking, Kursi berjemur, Pusat kebugaran, Teras rooftop, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Kursi berjemur tepi kolam, Pusat kebugaran;;2766667;https://storage.googleapis.com/picture-bucket19/hotel/64.jpg
5;Yogyakarta;161;Patra Malioboro Hotel;Jalan Malioboro, Yogyakarta;3.0;665.0;Penitipan sepeda, Penyewaan sepeda, Sewa mobil, Aksesibel bagi penyandang disabilitas;;2500000;https://storage.googleapis.com/picture-bucket19/hotel/161.jpg
5;Yogyakarta;63;Grand Kangen Hotel Urip Sumoharjo Yogyakarta;Gondokusuman, Yogyakarta;3.0;9159.0;Sewa mobil, Layanan pijat, Spa;;1401514;https://storage.googleapis.com/picture-bucket19/hotel/63.jpg
5;Yogyakarta;230;Yellow Star Gejayan Hotel;Gejayan, Yogyakarta;3.0;9357.0;Sewa mobil, Teras rooftop, Aksesibel bagi penyandang disabilitas, Check-out ekspress;;1109000;https://storage.googleapis.com/picture-bucket19/hotel/230.jpg
5;Yogyakarta;229;Yellow Star Ambarukmo Hotel;Depok, Yogyakarta;3.0;8527.0;Penitipan anak, Sewa mobil, Layanan pijat, Spa;;1151667;https://storage.googleapis.com/picture-bucket19/hotel/229.jpg
5;Yogyakarta;165;Prime Plaza Hotel Jogjakarta;Gejayan, Yogyakarta;4.0;3042.0;Basket, Aerobik, Restoran show cooking, Ruang santai, Bersepeda atau bersepeda gunung, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar;;1558800;https://storage.googleapis.com/picture-bucket19/hotel/165.jpg
5;Yogyakarta;85;Harper Malioboro Yogyakarta by ASTON;Jetis, Yogyakarta;4.0;4811.0;Sewa mobil, Layanan pijat;;4603895;https://storage.googleapis.com/picture-bucket19/hotel/85.jpg
5;Yogyakarta;239;favehotel Kusumanegara;Umbulharjo, Yogyakarta;3.0;5528.0;Layanan pijat, Spa;;2066667;https://storage.googleapis.com/picture-bucket19/hotel/239.jpg
5;Yogyakarta;154;Next Hotel Yogyakarta;Depok, Yogyakarta;4.0;85.0;Bayar saat Check-in, Ruang santai, Bar, Pengering pakaian, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar;;1281852;https://storage.googleapis.com/picture-bucket19/hotel/154.jpg
5;Yogyakarta;6;Abadi Hotel Malioboro Yogyakarta by Tritama Hospitality;Jalan Malioboro, Yogyakarta;4.0;4221.0;Aksesibel bagi penyandang disabilitas;;1786753;https://storage.googleapis.com/picture-bucket19/hotel/6.jpg
5;Yogyakarta;124;INNSIDE by Melia Yogyakarta;Depok, Yogyakarta;4.0;4719.0;Darts, Restoran show cooking, Bilyar, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar;;1774667;https://storage.googleapis.com/picture-bucket19/hotel/124.jpg
